% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2
23.661	4	1	2367	2	1	28	2196	0	0
23.671	4	1	2368	2	1	28	2196	0	0
23.681	4	1	2369	2	1	28	2196	0	0
23.691	4	1	2370	2	1	28	2196	0	0
23.701	4	1	2371	2	1	28	2196	0	0
23.711	4	1	2372	2	1	28	2196	0	0
23.721	4	1	2373	2	1	28	2196	0	0
23.731	4	1	2374	2	1	28	2196	0	0
23.741	4	1	2375	2	1	28	2196	0	0
23.751	4	1	2376	2	1	28	2196	0	0
23.761	4	1	2377	2	1	28	2196	0	0
23.771	4	1	2378	2	1	28	2196	0	0
23.781	4	1	2379	2	1	28	2196	0	0
23.791	4	1	2380	2	1	28	2196	0	0
23.801	4	1	2381	2	1	28	2196	0	0
23.811	4	1	2382	2	1	28	2196	0	0
23.821	4	1	2383	2	1	28	2196	0	0
23.831	4	1	2384	2	1	28	2196	0	0
23.841	4	1	2385	2	1	28	2196	0	0
23.851	4	1	2386	2	1	28	2196	0	0
23.861	4	1	2387	2	1	28	2196	0	0
23.871	4	1	2388	2	1	28	2196	0	0
23.881	4	1	2389	2	1	28	2196	0	0
23.891	4	1	2390	2	1	28	2196	0	0
23.901	4	1	2391	2	1	28	2196	0	0
23.911	4	1	2392	2	1	28	2196	0	0
23.921	4	1	2393	2	1	28	2196	0	0
23.931	4	1	2394	2	1	28	2196	0	0
23.941	4	1	2395	2	1	28	2196	0	0
23.951	4	1	2396	2	1	28	2196	0	0
23.961	4	1	2397	2	1	28	2196	0	0
23.971	4	1	2398	2	1	28	2196	0	0
23.981	4	1	2399	2	1	28	2196	0	0
23.991	4	1	2400	2	1	28	2196	0	0
24.001	4	1	2401	2	1	28	2196	0	0
24.011	4	1	2402	2	1	28	2196	0	0
24.021	4	1	2403	2	1	28	2196	0	0
24.031	4	1	2404	2	1	28	2196	0	0
24.041	4	1	2405	2	1	28	2196	0	0
24.051	4	1	2406	2	1	28	2196	0	0
24.061	4	1	2407	2	1	28	2196	0	0
24.071	4	1	2408	2	1	28	2196	0	0
24.081	4	1	2409	2	1	28	2196	0	0
24.091	4	1	2410	2	1	28	2196	0	0
24.101	4	1	2411	2	1	28	2196	0	0
24.111	4	1	2412	2	1	28	2196	0	0
24.121	4	1	2413	2	1	28	2196	0	0
24.131	4	1	2414	2	1	28	2196	0	0
24.141	4	1	2415	2	1	28	2196	0	0
24.151	4	1	2416	2	1	28	2196	0	0
24.161	4	1	2417	2	1	28	2196	0	0
24.171	4	1	2418	2	1	28	2196	0	0
24.181	4	1	2419	2	1	28	2196	0	0
24.191	4	1	2420	2	1	28	2196	0	0
24.201	4	1	2421	2	1	28	2196	0	0
24.211	4	1	2422	2	1	28	2196	0	0
24.221	4	1	2423	2	1	28	2196	0	0
24.231	4	1	2424	2	1	28	2196	0	0
24.241	4	1	2425	2	1	28	2196	0	0
24.251	4	1	2426	2	1	28	2196	0	0
24.261	4	1	2427	2	1	28	2196	0	0
24.271	4	1	2428	2	1	28	2196	0	0
24.281	4	1	2429	2	1	28	2196	0	0
24.291	4	1	2430	2	1	28	2196	0	0
24.301	4	1	2431	2	1	28	2196	0	0
24.311	4	1	2432	2	1	28	2196	0	0
24.321	4	1	2433	2	1	28	2196	0	0
24.331	4	1	2434	2	1	28	2196	0	0
24.341	4	1	2435	2	1	28	2196	0	0
24.351	4	1	2436	2	1	28	2196	0	0
24.361	4	1	2437	2	1	28	2196	0	0
24.371	4	1	2438	2	1	28	2196	0	0
24.381	4	1	2439	2	1	28	2196	0	0
24.391	4	1	2440	2	1	28	2196	0	0
24.401	4	1	2441	2	1	28	2196	0	0
24.411	4	1	2442	2	1	28	2196	0	0
24.421	4	1	2443	2	1	28	2196	0	0
24.431	4	1	2444	2	1	28	2196	0	0
24.441	4	1	2445	2	1	28	2196	0	0
24.451	4	1	2446	2	1	28	2196	0	0
24.461	4	1	2447	2	1	28	2196	0	0
24.471	4	1	2448	2	1	28	2196	0	0
24.481	4	1	2449	2	1	28	2196	0	0
24.491	4	1	2450	2	1	28	2196	0	0
24.501	4	1	2451	2	1	28	2196	0	0
24.511	4	1	2452	2	1	28	2196	0	0
24.521	4	1	2453	2	1	28	2196	0	0
24.531	4	1	2454	2	1	28	2196	0	0
24.541	4	1	2455	2	1	28	2196	0	0
24.551	4	1	2456	2	1	28	2196	0	0
24.561	4	1	2457	2	1	28	2196	0	0
24.571	4	1	2458	2	1	28	2196	0	0
24.581	4	1	2459	2	1	28	2196	0	0
24.591	4	1	2460	2	1	28	2196	0	0
24.601	4	1	2461	2	1	28	2196	0	0
24.611	4	1	2462	2	1	28	2196	0	0
24.621	4	1	2463	2	1	28	2196	0	0
24.631	4	1	2464	2	1	28	2196	0	0
24.641	4	1	2465	2	1	28	2196	0	0
24.651	4	1	2466	2	1	28	2196	0	0
24.661	4	1	2467	2	1	28	2196	0	0
24.671	4	1	2468	2	1	28	2196	0	0
24.681	4	1	2469	2	1	28	2196	0	0
24.691	4	1	2470	2	1	28	2196	0	0
24.701	4	1	2471	2	1	28	2196	0	0
24.711	4	1	2472	2	1	28	2196	0	0
24.721	4	1	2473	2	1	28	2196	0	0
24.731	4	1	2474	2	1	28	2196	0	0
24.741	4	1	2475	2	1	28	2196	0	0
24.751	4	1	2476	2	1	28	2196	0	0
24.761	4	1	2477	2	1	28	2196	0	0
24.771	4	1	2478	2	1	28	2196	0	0
24.781	4	1	2479	2	1	28	2196	0	0
24.791	4	1	2480	2	1	28	2196	0	0
24.801	4	1	2481	2	1	28	2196	0	0
24.811	4	1	2482	2	1	28	2196	0	0
24.821	4	1	2483	2	1	28	2196	0	0
24.831	4	1	2484	2	1	28	2196	0	0
24.841	4	1	2485	2	1	28	2196	0	0
24.851	4	1	2486	2	1	28	2196	0	0
24.861	4	1	2487	2	1	28	2196	0	0
24.871	4	1	2488	2	1	28	2196	0	0
24.881	4	1	2489	2	1	28	2196	0	0
24.891	4	1	2490	2	1	28	2196	0	0
24.901	4	1	2491	2	1	28	2196	0	0
24.911	4	1	2492	2	1	28	2196	0	0
24.921	4	1	2493	2	1	28	2196	0	0
24.931	4	1	2494	2	1	28	2196	0	0
24.941	4	1	2495	2	1	28	2196	0	0
24.951	4	1	2496	2	1	28	2196	0	0
24.961	4	1	2497	2	1	28	2196	0	0
24.971	4	1	2498	2	1	28	2196	0	0
24.981	4	1	2499	2	1	28	2196	0	0
24.991	4	1	2500	2	1	28	2196	0	0
